,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday
1,2017/11/22 20:01,1468.158121,2017/11/23 19:31,1468.204794,,2017/11/23 19:31,1475.962729,2017/11/26 19:01,1474.692065,,2017/11/26 19:01,1495.428948,2017/11/27 19:01,1502.252593,,2017/11/27 19:01,1405.406441,2017/11/28 19:01,1397.341621,,2017/11/28 19:01,1492.375805,2017/11/29 19:01,1488.758822,,2017/11/29 19:01,1364.801992,2017/11/30 19:01,1371.759056,,2017/11/30 19:01,1413.751875,2017/12/3 19:01,1412.39598
2,2017/11/22 20:02,1468.246562,2017/11/23 19:32,1468.425894,,2017/11/23 19:32,1476.181741,2017/11/26 19:02,1474.784089,,2017/11/26 19:02,1495.524234,2017/11/27 19:02,1501.691262,,2017/11/27 19:02,1404.902527,2017/11/28 19:02,1397.288694,,2017/11/28 19:02,1492.29702,2017/11/29 19:02,1489.220538,,2017/11/29 19:02,1365.276327,2017/11/30 19:02,1371.348615,,2017/11/30 19:02,1413.333984,2017/12/3 19:02,1412.600426
3,2017/11/22 20:03,1468.25392,2017/11/23 19:33,1468.379222,,2017/11/23 19:33,1476.13352,2017/11/26 19:03,1475.003102,,2017/11/26 19:03,1495.736492,2017/11/27 19:03,1501.479003,,2017/11/27 19:03,1404.668607,2017/11/28 19:03,1397.148342,,2017/11/28 19:03,1492.169376,2017/11/29 19:03,1489.518373,,2017/11/29 19:03,1365.60893,2017/11/30 19:03,1371.538674,,2017/11/30 19:03,1413.519624,2017/12/3 19:03,1412.878885
4,2017/11/22 20:04,1468.51924,2017/11/23 19:34,1468.194983,,2017/11/23 19:34,1475.945052,2017/11/26 19:04,1475.090707,,2017/11/26 19:04,1495.821396,2017/11/27 19:04,1501.479003,,2017/11/27 19:04,1404.668607,2017/11/28 19:04,1397.183627,,2017/11/28 19:04,1492.2219,2017/11/29 19:04,1489.55461,,2017/11/29 19:04,1365.608119,2017/11/30 19:04,1371.064338,,2017/11/30 19:04,1413.046122,2017/12/3 19:04,1412.730252
5,2017/11/22 20:05,1468.60768,2017/11/23 19:35,1467.885443,,2017/11/23 19:35,1475.638434,2017/11/26 19:05,1475.051324,,2017/11/26 19:05,1495.789326,2017/11/27 19:05,1501.500691,,2017/11/27 19:05,1404.738389,2017/11/28 19:05,1397.148342,,2017/11/28 19:05,1492.169376,2017/11/29 19:05,1489.459539,,2017/11/29 19:05,1365.529469,2017/11/30 19:05,1371.394506,,2017/11/30 19:05,1413.3992,2017/12/3 19:05,1412.265952
6,2017/11/22 20:06,1468.791919,2017/11/23 19:36,1467.703657,,2017/11/23 19:36,1475.454385,2017/11/26 19:06,1475.103965,,2017/11/26 19:06,1495.852542,2017/11/27 19:06,1501.203529,,2017/11/27 19:06,1404.410901,2017/11/28 19:06,1396.807777,,2017/11/28 19:06,1491.716615,2017/11/29 19:06,1489.55461,,2017/11/29 19:06,1365.608119,2017/11/30 19:06,1371.806571,,2017/11/30 19:06,1413.798285,2017/12/3 19:06,1412.117118
7,2017/11/22 20:07,1468.971252,2017/11/23 19:37,1467.615217,,2017/11/23 19:37,1475.36678,2017/11/26 19:07,1475.235372,,2017/11/26 19:07,1495.979897,2017/11/27 19:07,1501.203529,,2017/11/27 19:07,1404.410901,2017/11/28 19:07,1396.293154,,2017/11/28 19:07,1491.248589,2017/11/29 19:07,1489.597158,,2017/11/29 19:07,1365.655633,2017/11/30 19:07,1371.759056,,2017/11/30 19:07,1413.751875,2017/12/3 19:07,1411.885068
8,2017/11/22 20:08,1469.103912,2017/11/23 19:38,1467.570997,,2017/11/23 19:38,1475.322978,2017/11/26 19:08,1475.730458,,2017/11/26 19:08,1496.478012,2017/11/27 19:08,1501.383718,,2017/11/27 19:08,1404.586538,2017/11/28 19:08,1395.554531,,2017/11/28 19:08,1490.392946,2017/11/29 19:08,1489.301968,,2017/11/29 19:08,1365.436063,2017/11/30 19:08,1371.853274,,2017/11/30 19:08,1413.854098,2017/12/3 19:08,1411.922277
9,2017/11/22 20:09,1469.243931,2017/11/23 19:39,1467.295865,,2017/11/23 19:39,1475.042486,2017/11/26 19:09,1475.905669,,2017/11/26 19:09,1496.647819,2017/11/27 19:09,1501.415788,,2017/11/27 19:09,1404.644821,2017/11/28 19:09,1395.262329,,2017/11/28 19:09,1490.147635,2017/11/29 19:09,1489.099205,,2017/11/29 19:09,1365.18211,2017/11/30 19:09,1371.726298,,2017/11/30 19:09,1413.733472,2017/12/3 19:09,1411.75504
10,2017/11/22 20:10,1469.779477,2017/11/23 19:40,1467.030545,,2017/11/23 19:40,1474.77967,2017/11/26 19:10,1475.866285,,2017/11/26 19:10,1496.615749,2017/11/27 19:10,1501.150695,,2017/11/27 19:10,1404.375616,2017/11/28 19:10,1395.262329,,2017/11/28 19:10,1490.147635,2017/11/29 19:10,1489.046681,,2017/11/29 19:10,1365.150974,2017/11/30 19:10,1371.821327,,2017/11/30 19:10,1413.826292,2017/12/3 19:10,1411.587803
11,2017/11/22 20:11,1469.823697,2017/11/23 19:41,1466.942105,,2017/11/23 19:41,1474.692065,2017/11/26 19:11,1475.866285,,2017/11/26 19:11,1496.615749,2017/11/27 19:11,1501.108244,,2017/11/27 19:11,1404.328832,2017/11/28 19:11,1395.309113,,2017/11/28 19:11,1490.190183,2017/11/29 19:11,1489.046681,,2017/11/29 19:11,1365.150974,2017/11/30 19:11,1371.868842,,2017/11/30 19:11,1413.872702,2017/12/3 19:11,1411.402163
12,2017/11/22 20:12,1469.010566,2017/11/23 19:42,1467.074765,,2017/11/23 19:42,1474.823473,2017/11/26 19:12,1475.818063,,2017/11/26 19:12,1496.562916,2017/11/27 19:12,1501.108244,,2017/11/27 19:12,1404.328832,2017/11/28 19:12,1395.531534,,2017/11/28 19:12,1490.412898,2017/11/29 19:12,1489.273061,,2017/11/29 19:12,1365.307463,2017/11/30 19:12,1372.201445,,2017/11/30 19:12,1414.197572,2017/12/3 19:12,1411.485782
13,2017/11/22 20:13,1468.971252,2017/11/23 19:43,1467.028092,,2017/11/23 19:43,1474.775251,2017/11/26 19:13,1476.01095,,2017/11/26 19:13,1496.774251,2017/11/27 19:13,1501.219564,,2017/11/27 19:13,1404.440042,2017/11/28 19:13,1395.55532,,2017/11/28 19:13,1490.475397,2017/11/29 19:13,1489.787301,,2017/11/29 19:13,1365.812933,2017/11/30 19:13,1371.791003,,2017/11/30 19:13,1413.779681,2017/12/3 19:13,1411.745838
14,2017/11/22 20:14,1469.103912,2017/11/23 19:44,1467.028092,,2017/11/23 19:44,1474.775251,2017/11/26 19:14,1476.405174,,2017/11/26 19:14,1497.156316,2017/11/27 19:14,1501.489386,,2017/11/27 19:14,1404.657109,2017/11/28 19:14,1395.742456,,2017/11/28 19:14,1490.645589,2017/11/29 19:14,1489.990064,,2017/11/29 19:14,1366.066886,2017/11/30 19:14,1371.537862,,2017/11/30 19:14,1413.529027,2017/12/3 19:14,1411.61581
15,2017/11/22 20:15,1469.008113,2017/11/23 19:45,1467.163205,,2017/11/23 19:45,1474.911078,2017/11/26 19:15,1476.317568,,2017/11/26 19:15,1497.071413,2017/11/27 19:15,1501.616741,,2017/11/27 19:15,1404.79746,2017/11/28 19:15,1395.602104,,2017/11/28 19:15,1490.517945,2017/11/29 19:15,1489.734777,,2017/11/29 19:15,1365.781798,2017/11/30 19:15,1371.537862,,2017/11/30 19:15,1413.529027,2017/12/3 19:15,1411.66222
16,2017/11/22 20:16,1468.924579,2017/11/23 19:46,1467.028092,,2017/11/23 19:46,1474.775251,2017/11/26 19:16,1475.910088,,2017/11/26 19:16,1496.658201,2017/11/27 19:16,1501.468621,,2017/11/27 19:16,1404.680106,2017/11/28 19:16,1395.777741,,2017/11/28 19:16,1490.698112,2017/11/29 19:16,1489.724802,,2017/11/29 19:16,1365.798178,2017/11/30 19:16,1371.664839,,2017/11/30 19:16,1413.649653,2017/12/3 19:16,1411.792248
17,2017/11/22 20:17,1469.057239,2017/11/23 19:47,1466.895432,,2017/11/23 19:47,1474.643843,2017/11/26 19:17,1476.002112,,2017/11/26 19:17,1496.753487,2017/11/27 19:17,1501.235599,,2017/11/27 19:17,1404.469184,2017/11/28 19:17,1396.281655,,2017/11/28 19:17,1491.258565,2017/11/29 19:17,1489.502087,,2017/11/29 19:17,1365.576983,2017/11/30 19:17,1371.537862,,2017/11/30 19:17,1413.529027,2017/12/3 19:17,1412.432987
18,2017/11/22 20:18,1468.875453,2017/11/23 19:48,1467.030545,,2017/11/23 19:48,1474.77967,2017/11/26 19:18,1476.089717,,2017/11/26 19:18,1496.83839,2017/11/27 19:18,1500.727102,,2017/11/27 19:18,1404.000555,2017/11/28 19:18,1396.293154,,2017/11/28 19:18,1491.248589,2017/11/29 19:18,1489.02673,,2017/11/29 19:18,1365.183733,2017/11/30 19:18,1371.506727,,2017/11/30 19:18,1413.491818,2017/12/3 19:18,1411.968687
19,2017/11/22 20:19,1468.877906,2017/11/23 19:49,1467.121438,,2017/11/23 19:49,1474.871694,2017/11/26 19:19,1476.002112,,2017/11/26 19:19,1496.753487,2017/11/27 19:19,1500.472391,,2017/11/27 19:19,1403.719851,2017/11/28 19:19,1396.293154,,2017/11/28 19:19,1491.248589,2017/11/29 19:19,1488.771443,,2017/11/29 19:19,1364.898645,2017/11/30 19:19,1371.364183,,2017/11/30 19:19,1413.352589,2017/12/3 19:19,1411.922277
20,2017/11/22 20:20,1468.877906,2017/11/23 19:50,1467.209878,,2017/11/23 19:50,1474.9593,2017/11/26 19:20,1476.13352,,2017/11/26 19:20,1496.880842,2017/11/27 19:20,1500.885603,,2017/11/27 19:20,1404.106411,2017/11/28 19:20,1396.164301,,2017/11/28 19:20,1491.11097,2017/11/29 19:20,1489.089229,,2017/11/29 19:20,1365.198489,2017/11/30 19:20,1371.395318,,2017/11/30 19:20,1413.389797,2017/12/3 19:20,1411.968687
21,2017/11/22 20:21,1468.877906,2017/11/23 19:51,1467.391664,,2017/11/23 19:51,1475.143348,2017/11/26 19:21,1476.13352,,2017/11/26 19:21,1496.880842,2017/11/27 19:21,1501.161077,,2017/11/27 19:21,1404.364117,2017/11/28 19:21,1396.152802,,2017/11/28 19:21,1491.120946,2017/11/29 19:21,1489.046681,,2017/11/29 19:21,1365.150974,2017/11/30 19:21,1371.664027,,2017/11/30 19:21,1413.659055,2017/12/3 19:21,1411.922277
22,2017/11/22 20:22,1469.103912,2017/11/23 19:52,1467.344991,,2017/11/23 19:52,1475.095126,2017/11/26 19:22,1476.157631,,2017/11/26 19:22,1496.907259,2017/11/27 19:22,1501.209182,,2017/11/27 19:22,1404.451541,2017/11/28 19:22,1396.339938,,2017/11/28 19:22,1491.291137,2017/11/29 19:22,1488.899086,,2017/11/29 19:22,1365.041189,2017/11/30 19:22,1371.711542,,2017/11/30 19:22,1413.705465,2017/12/3 19:22,1411.959485
23,2017/11/22 20:23,1469.192352,2017/11/23 19:53,1467.344991,,2017/11/23 19:53,1475.095126,2017/11/26 19:23,1476.113828,,2017/11/26 19:23,1496.864807,2017/11/27 19:23,1501.039375,,2017/11/27 19:23,1404.264405,2017/11/28 19:23,1396.24637,,2017/11/28 19:23,1491.206041,2017/11/29 19:23,1488.771443,,2017/11/29 19:23,1364.898645,2017/11/30 19:23,1371.616512,,2017/11/30 19:23,1413.612645,2017/12/3 19:23,1412.005895
24,2017/11/22 20:24,1468.966346,2017/11/23 19:54,1467.319202,,2017/11/23 19:54,1475.066597,2017/11/26 19:24,1476.269347,,2017/11/26 19:24,1497.018579,2017/11/27 19:24,1501.012958,,2017/11/27 19:24,1404.246763,2017/11/28 19:24,1396.404364,,2017/11/28 19:24,1491.359947,2017/11/29 19:24,1488.899086,,2017/11/29 19:24,1365.041189,2017/11/30 19:24,1372.008951,,2017/11/30 19:24,1414.04014,2017/12/3 19:24,1411.922277
25,2017/11/22 20:25,1468.514335,2017/11/23 19:55,1467.053881,,2017/11/23 19:55,1474.803781,2017/11/26 19:25,1476.13352,,2017/11/26 19:25,1496.880842,2017/11/27 19:25,1500.790317,,2017/11/27 19:25,1404.024342,2017/11/28 19:25,1396.228727,,2017/11/28 19:25,1491.17978,2017/11/29 19:25,1488.899086,,2017/11/29 19:25,1365.041189,2017/11/30 19:25,1372.814266,,2017/11/30 19:25,1414.857318,2017/12/3 19:25,1411.959485
26,2017/11/22 20:26,1468.293234,2017/11/23 19:56,1467.053881,,2017/11/23 19:56,1474.803781,2017/11/26 19:26,1476.181741,,2017/11/26 19:26,1496.933675,2017/11/27 19:26,1500.954472,,2017/11/27 19:26,1404.170837,2017/11/28 19:26,1396.106018,,2017/11/28 19:26,1491.078398,2017/11/29 19:26,1488.984182,,2017/11/29 19:26,1365.136218,2017/11/30 19:26,1372.878971,,2017/11/30 19:26,1414.903526,2017/12/3 19:26,1412.052305
27,2017/11/22 20:27,1468.612586,2017/11/23 19:57,1467.389211,,2017/11/23 19:57,1475.138929,2017/11/26 19:27,1476.181741,,2017/11/26 19:27,1496.933675,2017/11/27 19:27,1501.039375,,2017/11/27 19:27,1404.264405,2017/11/28 19:27,1396.293154,,2017/11/28 19:27,1491.248589,2017/11/29 19:27,1488.856538,,2017/11/29 19:27,1364.993674,2017/11/30 19:27,1372.593883,,2017/11/30 19:27,1414.625067,2017/12/3 19:27,1412.052305
28,2017/11/22 20:28,1468.69612,2017/11/23 19:58,1467.209878,,2017/11/23 19:58,1474.9593,2017/11/26 19:28,1476.13352,,2017/11/26 19:28,1496.880842,2017/11/27 19:28,1500.928055,,2017/11/27 19:28,1404.153195,2017/11/28 19:28,1396.228727,,2017/11/28 19:28,1491.17978,2017/11/29 19:28,1488.823966,,2017/11/29 19:28,1364.92978,2017/11/30 19:28,1372.830645,,2017/11/30 19:28,1414.866519,2017/12/3 19:28,1412.098715
29,2017/11/22 20:29,1468.6519,2017/11/23 19:59,1467.209878,,2017/11/23 19:59,1474.9593,2017/11/26 19:29,1476.273766,,2017/11/26 19:29,1497.028961,2017/11/27 19:29,1500.901638,,2017/11/27 19:29,1404.135552,2017/11/28 19:29,1396.129015,,2017/11/28 19:29,1491.058446,2017/11/29 19:29,1488.804015,,2017/11/29 19:29,1364.962539,2017/11/30 19:29,1372.926486,,2017/11/30 19:29,1414.949936,2017/12/3 19:29,1412.191535
30,2017/11/22 20:30,1469.148132,2017/11/23 20:00,1467.570997,,2017/11/23 20:00,1475.322978,2017/11/26 19:30,1476.273766,,2017/11/26 19:30,1497.028961,2017/11/27 19:30,1500.885603,,2017/11/27 19:30,1404.106411,2017/11/28 19:30,1396.211085,,2017/11/28 19:30,1491.153518,2017/11/29 19:30,1488.718919,,2017/11/29 19:30,1364.86751,2017/11/30 19:30,1372.863404,,2017/11/30 19:30,1414.884922,2017/12/3 19:30,1412.145125
31,2017/11/22 20:31,1469.101459,2017/11/23 20:01,1467.570997,,2017/11/23 20:01,1475.322978,2017/11/26 19:31,1476.317568,,2017/11/26 19:31,1497.071413,2017/11/27 19:31,1500.885603,,2017/11/27 19:31,1404.106411,2017/11/28 19:31,1396.164301,,2017/11/28 19:31,1491.11097,2017/11/29 19:31,1488.591275,,2017/11/29 19:31,1364.724965,2017/11/30 19:31,1372.72086,,2017/11/30 19:31,1414.745692,2017/12/3 19:31,1412.191535
32,2017/11/22 20:32,1469.013019,2017/11/23 20:02,1467.482557,,2017/11/23 20:02,1475.235372,2017/11/26 19:32,1476.409593,,2017/11/26 19:32,1497.166698,2017/11/27 19:32,1500.970506,,2017/11/27 19:32,1404.199979,2017/11/28 19:32,1396.211085,,2017/11/28 19:32,1491.153518,2017/11/29 19:32,1488.961585,,2017/11/29 19:32,1365.055945,2017/11/30 19:32,1372.815077,,2017/11/30 19:32,1414.847915,2017/12/3 19:32,1412.052305
33,2017/11/22 20:33,1469.078123,2017/11/23 20:03,1467.389211,,2017/11/23 20:03,1475.138929,2017/11/26 19:33,1476.317568,,2017/11/26 19:33,1497.071413,2017/11/27 19:33,1500.843151,,2017/11/27 19:33,1404.059627,2017/11/28 19:33,1396.386722,,2017/11/28 19:33,1491.333685,2017/11/29 19:33,1489.036705,,2017/11/29 19:33,1365.167354,2017/11/30 19:33,1372.86178,,2017/11/30 19:33,1414.903728,2017/12/3 19:33,1412.145125
34,2017/11/22 20:34,1469.057239,2017/11/23 20:04,1467.303224,,2017/11/23 20:04,1475.055743,2017/11/26 19:34,1476.317568,,2017/11/26 19:34,1497.071413,2017/11/27 19:34,1500.928055,,2017/11/27 19:34,1404.153195,2017/11/28 19:34,1396.257869,,2017/11/28 19:34,1491.196066,2017/11/29 19:34,1488.909062,,2017/11/29 19:34,1365.02481,2017/11/30 19:34,1373.084598,,2017/11/30 19:34,1415.10777,2017/12/3 19:34,1412.117118
35,2017/11/22 20:35,1469.057239,2017/11/23 20:05,1467.391664,,2017/11/23 20:05,1475.143348,2017/11/26 19:35,1476.361371,,2017/11/26 19:35,1497.113864,2017/11/27 19:35,1500.843151,,2017/11/27 19:35,1404.059627,2017/11/28 19:35,1396.164301,,2017/11/28 19:35,1491.11097,2017/11/29 19:35,1488.909062,,2017/11/29 19:35,1365.02481,2017/11/30 19:35,1372.894539,,2017/11/30 19:35,1414.922131,2017/12/3 19:35,1411.885068
36,2017/11/22 20:36,1469.010566,2017/11/23 20:06,1467.482557,,2017/11/23 20:06,1475.235372,2017/11/26 19:36,1476.221125,,2017/11/26 19:36,1496.965745,2017/11/27 19:36,1500.832769,,2017/11/27 19:36,1404.071126,2017/11/28 19:36,1396.164301,,2017/11/28 19:36,1491.11097,2017/11/29 19:36,1488.823966,,2017/11/29 19:36,1364.92978,2017/11/30 19:36,1372.737239,,2017/11/30 19:36,1414.754894,2017/12/3 19:36,1411.653018
37,2017/11/22 20:37,1468.789466,2017/11/23 20:07,1467.61767,,2017/11/23 20:07,1475.371199,2017/11/26 19:37,1475.997693,,2017/11/26 19:37,1496.743104,2017/11/27 19:37,1500.885603,,2017/11/27 19:37,1404.106411,2017/11/28 19:37,1396.387511,,2017/11/28 19:37,1491.416136,2017/11/29 19:37,1489.099205,,2017/11/29 19:37,1365.18211,2017/11/30 19:37,1372.56356,,2017/11/30 19:37,1414.578455,2017/12/3 19:37,1411.829457
38,2017/11/22 20:38,1468.877906,2017/11/23 20:08,1467.70611,,2017/11/23 20:08,1475.458805,2017/11/26 19:38,1475.95389,,2017/11/26 19:38,1496.700653,2017/11/27 19:38,1500.917673,,2017/11/27 19:38,1404.164693,2017/11/28 19:38,1396.925921,,2017/11/28 19:38,1491.946661,2017/11/29 19:38,1488.95161,,2017/11/29 19:38,1365.072324,2017/11/30 19:38,1372.357933,,2017/11/30 19:38,1414.374211,2017/12/3 19:38,1412.043104
39,2017/11/22 20:39,1468.74034,2017/11/23 20:09,1467.752783,,2017/11/23 20:09,1475.507026,2017/11/26 19:39,1476.041496,,2017/11/26 19:39,1496.785556,2017/11/27 19:39,1500.875221,,2017/11/27 19:39,1404.11791,2017/11/28 19:39,1397.159841,,2017/11/28 19:39,1492.1594,2017/11/29 19:39,1488.909062,,2017/11/29 19:39,1365.02481,2017/11/30 19:39,1372.405448,,2017/11/30 19:39,1414.420621,2017/12/3 19:39,1412.089513
40,2017/11/22 20:40,1468.381674,2017/11/23 20:10,1467.656984,,2017/11/23 20:10,1475.406164,2017/11/26 19:40,1475.997693,,2017/11/26 19:40,1496.743104,2017/11/27 19:40,1500.970506,,2017/11/27 19:40,1404.199979,2017/11/28 19:40,1397.195126,,2017/11/28 19:40,1492.211924,2017/11/29 19:40,1488.95161,,2017/11/29 19:40,1365.072324,2017/11/30 19:40,1371.774624,,2017/11/30 19:40,1413.770479,2017/12/3 19:40,1412.182333
41,2017/11/22 20:41,1468.381674,2017/11/23 20:11,1467.435884,,2017/11/23 20:11,1475.187151,2017/11/26 19:41,1476.045915,,2017/11/26 19:41,1496.795938,2017/11/27 19:41,1500.901638,,2017/11/27 19:41,1404.135552,2017/11/28 19:41,1397.019489,,2017/11/28 19:41,1492.031757,2017/11/29 19:41,1488.771443,,2017/11/29 19:41,1364.898645,2017/11/30 19:41,1371.948303,,2017/11/30 19:41,1413.946918,2017/12/3 19:41,1412.070708
42,2017/11/22 20:42,1468.787013,2017/11/23 20:12,1467.435884,,2017/11/23 20:12,1475.187151,2017/11/26 19:42,1475.95389,,2017/11/26 19:42,1496.700653,2017/11/27 19:42,1500.875221,,2017/11/27 19:42,1404.11791,2017/11/28 19:42,1396.972705,,2017/11/28 19:42,1491.989209,2017/11/29 19:42,1488.666395,,2017/11/29 19:42,1364.836374,2017/11/30 19:42,1372.090848,,2017/11/30 19:42,1414.086148,2017/12/3 19:42,1412.052305
43,2017/11/22 20:43,1469.246384,2017/11/23 20:13,1467.384305,,2017/11/23 20:13,1475.130091,2017/11/26 19:43,1476.041496,,2017/11/26 19:43,1496.785556,2017/11/27 19:43,1500.790317,,2017/11/27 19:43,1404.024342,2017/11/28 19:43,1397.066273,,2017/11/28 19:43,1492.074305,2017/11/29 19:43,1488.453656,,2017/11/29 19:43,1364.598801,2017/11/30 19:43,1371.948303,,2017/11/30 19:43,1413.946918,2017/12/3 19:43,1412.052305
44,2017/11/22 20:44,1469.600144,2017/11/23 20:14,1467.074765,,2017/11/23 20:14,1474.823473,2017/11/26 19:44,1476.113828,,2017/11/26 19:44,1496.864807,2017/11/27 19:44,1500.705414,,2017/11/27 19:44,1403.930774,2017/11/28 19:44,1396.966561,,2017/11/28 19:44,1491.952972,2017/11/29 19:44,1488.771443,,2017/11/29 19:44,1364.898645,2017/11/30 19:44,1371.963871,,2017/11/30 19:44,1413.965522,2017/12/3 19:44,1411.996694
45,2017/11/22 20:45,1469.91459,2017/11/23 20:15,1466.077396,,2017/11/23 20:15,1473.815625,2017/11/26 19:45,1476.186161,,2017/11/26 19:45,1496.944058,2017/11/27 19:45,1500.832769,,2017/11/27 19:45,1404.071126,2017/11/28 19:45,1396.972705,,2017/11/28 19:45,1491.989209,2017/11/29 19:45,1488.718919,,2017/11/29 19:45,1364.86751,2017/11/30 19:45,1372.310418,,2017/11/30 19:45,1414.327801,2017/12/3 19:45,1412.405182
46,2017/11/22 20:46,1470.499262,2017/11/23 20:16,1466.042987,,2017/11/23 20:16,1473.789499,2017/11/26 19:46,1476.36579,,2017/11/26 19:46,1497.124246,2017/11/27 19:46,1500.832769,,2017/11/27 19:46,1404.071126,2017/11/28 19:46,1396.937419,,2017/11/28 19:46,1491.936685,2017/11/29 19:46,1488.528776,,2017/11/29 19:46,1364.710209,2017/11/30 19:46,1372.342365,,2017/11/30 19:46,1414.355607,2017/12/3 19:46,1412.30316
47,2017/11/22 20:47,1470.410821,2017/11/23 20:17,1466.219867,,2017/11/23 20:17,1473.964709,2017/11/26 19:47,1476.409593,,2017/11/26 19:47,1497.166698,2017/11/27 19:47,1500.747866,,2017/11/27 19:47,1403.977558,2017/11/28 19:47,1396.890636,,2017/11/28 19:47,1491.894138,2017/11/29 19:47,1488.316037,,2017/11/29 19:47,1364.472636,2017/11/30 19:47,1372.294851,,2017/11/30 19:47,1414.309197,2017/12/3 19:47,1412.44239
48,2017/11/22 20:48,1470.455042,2017/11/23 20:18,1466.308307,,2017/11/23 20:18,1474.052314,2017/11/26 19:48,1476.269347,,2017/11/26 19:48,1497.018579,2017/11/27 19:48,1500.832769,,2017/11/27 19:48,1404.071126,2017/11/28 19:48,1396.890636,,2017/11/28 19:48,1491.894138,2017/11/29 19:48,1488.178418,,2017/11/29 19:48,1364.346471,2017/11/30 19:48,1372.325986,,2017/11/30 19:48,1414.346406,2017/12/3 19:48,1412.748857
49,2017/11/22 20:49,1470.545934,2017/11/23 20:19,1466.077396,,2017/11/23 20:19,1473.815625,2017/11/26 19:49,1476.229963,,2017/11/26 19:49,1496.986509,2017/11/27 19:49,1500.832769,,2017/11/27 19:49,1404.071126,2017/11/28 19:49,1396.773281,,2017/11/28 19:49,1491.746543,2017/11/29 19:49,1488.188393,,2017/11/29 19:49,1364.330092,2017/11/30 19:49,1372.38988,,2017/11/30 19:49,1414.402017,2017/12/3 19:49,1412.916094
50,2017/11/22 20:50,1470.545934,2017/11/23 20:20,1465.679416,,2017/11/23 20:20,1473.421401,2017/11/26 19:50,1476.229963,,2017/11/26 19:50,1496.986509,2017/11/27 19:50,1500.589364,,2017/11/27 19:50,1403.871702,2017/11/28 19:50,1396.797068,,2017/11/28 19:50,1491.809042,2017/11/29 19:50,1488.401133,,2017/11/29 19:50,1364.567665,2017/11/30 19:50,1372.215389,,2017/11/30 19:50,1414.234982,2017/12/3 19:50,1413.008913
51,2017/11/22 20:51,1470.774393,2017/11/23 20:21,1465.178278,,2017/11/23 20:21,1472.913058,2017/11/26 19:51,1476.273766,,2017/11/26 19:51,1497.028961,2017/11/27 19:51,1500.462009,,2017/11/27 19:51,1403.73135,2017/11/28 19:51,1396.937419,,2017/11/28 19:51,1491.936685,2017/11/29 19:51,1488.316037,,2017/11/29 19:51,1364.472636,2017/11/30 19:51,1372.357933,,2017/11/30 19:51,1414.374211,2017/12/3 19:51,1413.008913
52,2017/11/22 20:52,1470.953726,2017/11/23 20:22,1464.822065,,2017/11/23 20:22,1472.558218,2017/11/26 19:52,1476.497198,,2017/11/26 19:52,1497.251602,2017/11/27 19:52,1500.196917,,2017/11/27 19:52,1403.462145,2017/11/28 19:52,1397.24191,,2017/11/28 19:52,1492.254472,2017/11/29 19:52,1487.945727,,2017/11/29 19:52,1364.141656,2017/11/30 19:52,1372.168686,,2017/11/30 19:52,1414.179169,2017/12/3 19:52,1412.962504
53,2017/11/22 20:53,1471.174826,2017/11/23 20:23,1464.733625,,2017/11/23 20:23,1472.470613,2017/11/26 19:53,1476.501617,,2017/11/26 19:53,1497.261984,2017/11/27 19:53,1500.180882,,2017/11/27 19:53,1403.433004,2017/11/28 19:53,1397.35312,,2017/11/28 19:53,1492.365829,2017/11/29 19:53,1487.945727,,2017/11/29 19:53,1364.141656,2017/11/30 19:53,1372.420204,,2017/11/30 19:53,1414.448628,2017/12/3 19:53,1413.380596
54,2017/11/22 20:54,1471.671058,2017/11/23 20:24,1465.048071,,2017/11/23 20:24,1472.78607,2017/11/26 19:54,1476.497198,,2017/11/26 19:54,1497.251602,2017/11/27 19:54,1500.249751,,2017/11/27 19:54,1403.49743,2017/11/28 19:54,1397.206624,,2017/11/28 19:54,1492.201948,2017/11/29 19:54,1488.047109,,2017/11/29 19:54,1364.268633,2017/11/30 19:54,1372.832268,,2017/11/30 19:54,1414.847714,2017/12/3 19:54,1413.826292
55,2017/11/22 20:55,1471.850391,2017/11/23 20:25,1465.092291,,2017/11/23 20:25,1472.829872,2017/11/26 19:55,1476.541,,2017/11/26 19:55,1497.294053,2017/11/27 19:55,1500.334654,,2017/11/27 19:55,1403.590998,2017/11/28 19:55,1397.159841,,2017/11/28 19:55,1492.1594,2017/11/29 19:55,1487.876917,,2017/11/29 19:55,1364.078574,2017/11/30 19:55,1372.64221,,2017/11/30 19:55,1414.662074,2017/12/3 19:55,1413.872702
56,2017/11/22 20:56,1471.806171,2017/11/23 20:26,1465.048071,,2017/11/23 20:26,1472.78607,2017/11/26 19:56,1476.341679,,2017/11/26 19:56,1497.09783,2017/11/27 19:56,1500.419558,,2017/11/27 19:56,1403.684566,2017/11/28 19:56,1397.195126,,2017/11/28 19:56,1492.211924,2017/11/29 19:56,1489.204252,,2017/11/29 19:56,1365.24438,2017/11/30 19:56,1372.72086,,2017/11/30 19:56,1414.745692,2017/12/3 19:56,1413.863501
